views,views_adjusted,share,bin,timestamp,timestamp_index,count
29608,30562,0.00006061339453249903,137,20160330,273,2
34242,37623,0.00007476552290074822,138,20160401,275,2
31102,30834,0.00006122843449521648,139,20160403,277,2
30948,30418,0.00006040151326283676,140,20160405,279,2
28402,29165,0.000057870341363659236,141,20160407,281,2
28577,29879,0.00005925207104099596,142,20160409,283,2
28860,28026,0.00005563735900985242,143,20160411,285,2
32013,32027,0.00006358070073638241,144,20160413,287,2
32935,36074,0.00007145468325004573,145,20160415,289,2
35660,36080,0.00007155793169716758,146,20160417,291,2
30026,30046,0.00005967161730830647,147,20160419,293,2
30622,30330,0.00006013634339893676,148,20160421,295,2
197035,198629,0.0004071896766266713,149,20160423,297,2
306707,298292,0.000593052437688922,150,20160425,299,2
176563,176458,0.00035037247874910736,151,20160427,301,2
118029,129838,0.00025777507132893,152,20160429,303,2
91378,91942,0.0001819256654295351,153,20160501,305,2
84840,84980,0.00016881857486025496,154,20160503,307,2
67551,70943,0.00014095378666376988,155,20160505,309,2
63466,68751,0.00013636725559669073,156,20160507,311,2
57479,56036,0.00011129635934890783,157,20160509,313,2
48720,49823,0.00009894280687205478,158,20160511,315,2
52691,57765,0.00011465486716613156,159,20160513,317,2
56161,55908,0.00011087305853892964,160,20160515,319,2
50883,50306,0.00009989835882386725,161,20160517,321,2
50683,52680,0.00010456242222082869,162,20160519,323,2
50460,52968,0.00010508671975409224,163,20160521,325,2
49375,48446,0.00009619339878134118,164,20160523,327,2
47796,49636,0.00009856893013488222,165,20160525,329,2
40197,45165,0.0000896589531074731,166,20160527,331,2
38630,39895,0.00007910224897993728,167,20160529,333,2
36225,36337,0.0000721373809732965,168,20160531,335,2
36763,38962,0.00007735762610670797,169,20160602,337,2
37161,39427,0.00007817953064864812,170,20160604,339,2
37514,37755,0.00007490592895363328,171,20160606,341,2
39608,41456,0.00008233220907088795,172,20160608,343,2
38605,42267,0.00008394443435538384,173,20160610,345,2
33438,33556,0.00006648081622266476,174,20160612,347,2
30464,30644,0.00006081027034365037,175,20160614,349,2
32809,35208,0.00006973874811509666,176,20160616,351,2
33763,36904,0.00007328107022528672,177,20160618,353,2
30128,30362,0.00006023174238853393,178,20160620,355,2
33762,35183,0.00006984704640886476,179,20160622,357,2
33532,37020,0.00007350681806098646,180,20160624,359,2
44561,45110,0.00008998395231997918,181,20160626,361,2
39734,40647,0.00008071156374118863,182,20160628,363,2
35796,37410,0.00007429481567638045,183,20160630,365,2
36392,39653,0.00007876009978111674,184,20160702,367,2
37013,37245,0.00007396055969678029,185,20160704,369,2
32830,33730,0.00006689883121852809,186,20160706,371,2
41371,46286,0.00009188783779299926,187,20160708,373,2
35994,36288,0.00007192535574830675,188,20160710,375,2
30562,31866,0.00006329122994123405,189,20160712,377,2
29646,32209,0.000063929334308862,190,20160714,379,2
30881,34339,0.00006817707676900009,191,20160716,381,2
31621,32348,0.00006425032245855361,192,20160718,383,2
27886,27025,0.00005368268183324029,193,20160720,385,2
30803,29297,0.00005810382868032826,194,20160722,387,2
31237,27498,0.000054546851780000485,195,20160724,389,2
32263,28110,0.00005576789221762305,196,20160726,391,2
29526,27022,0.000053644616927389725,197,20160728,393,2
29826,27526,0.00005464423168154639,198,20160730,395,2
27993,24328,0.00004833541268446587,199,20160801,397,2
28806,27204,0.000054012826769445465,200,20160803,399,2
28135,27190,0.00005399064881194983,201,20160805,401,2
27642,24574,0.00004878168784639949,202,20160807,403,2
24867,21884,0.00004345591667771239,203,20160809,405,2
24093,21895,0.000043467168853881516,204,20160811,407,2
23323,21497,0.00004267553942175506,205,20160813,409,2
22832,20068,0.00003983779457075907,206,20160815,411,2
22219,22999,0.00004566050467206282,207,20160817,413,2
24968,26907,0.00005344720688028583,208,20160819,415,2
24752,23598,0.000046824415509390544,209,20160821,417,2
24357,23888,0.00004744101071038908,210,20160823,419,2
28082,28963,0.000057431492595981955,211,20160825,421,2
34519,35733,0.0000710975882089069,212,20160827,423,2
161532,150758,0.0003009720664376664,213,20160829,425,2
57484,57341,0.00011411346791410636,214,20160831,427,2
60810,64876,0.00012863164810890905,215,20160902,429,2
191518,191005,0.00037664156333871816,216,20160904,431,2
57619,56627,0.00011275936115910838,217,20160906,433,2
39080,40217,0.00007990184079304286,218,20160908,435,2
40712,41304,0.00008197504131013932,219,20160910,437,2
37123,35597,0.00007064770483004882,220,20160912,439,2
32963,32318,0.00006418086653005564,221,20160914,441,2
31704,34113,0.00006773462532644557,222,20160916,443,2
36659,34998,0.00006939178373189994,223,20160918,445,2
33335,32435,0.00006441288789833348,224,20160920,447,2
32363,32068,0.00006356463071856442,225,20160922,449,2
31329,33003,0.00006548761315039433,226,20160924,451,2
28888,27963,0.00005551407939037977,227,20160926,453,2
28721,28474,0.000056543098959855234,228,20160928,455,2
31713,34318,0.00006815030172222859,229,20160930,457,2
35256,34223,0.00006807851286188405,230,20161002,459,2
35424,33996,0.00006750589094376439,231,20161004,461,2
33586,33855,0.00006703298110488236,232,20161006,463,2
36611,37820,0.00007481746799030445,233,20161008,465,2
31780,30760,0.00006109397822532182,234,20161010,467,2
30632,29579,0.00005873997499409043,235,20161012,469,2
30691,31741,0.00006296954212837484,236,20161014,471,2
35335,33299,0.0000660345454131903,237,20161016,473,2
45478,43236,0.00008572733679151656,238,20161018,475,2
31453,31569,0.00006261696223131696,239,20161020,477,2
45621,46501,0.0000930916787813111,240,20161022,479,2
35542,33523,0.0000665803869125244,241,20161024,481,2
28907,28575,0.00005675271447779828,242,20161026,483,2
27445,29926,0.000059383670675857445,243,20161028,485,2
27315,26706,0.0000529741158055713,244,20161030,487,2
29454,28275,0.00005611026465968247,245,20161101,489,2
75392,72440,0.00014361102673015095,246,20161103,491,2
100375,98198,0.00019451973857531604,247,20161105,493,2
57198,52079,0.00010362018412273017,248,20161107,495,2
35448,32320,0.00006432869906588153,249,20161109,497,2
30702,29914,0.000059400398999572836,250,20161111,499,2
29634,26239,0.00005198693836331119,251,20161113,501,2
27597,25284,0.000050216919002757244,252,20161115,503,2
26697,25532,0.00005068957790778793,253,20161117,505,2
29387,29169,0.000057927022702202785,254,20161119,507,2
33061,30255,0.000060103854974650055,255,20161121,509,2
27652,27754,0.00005512157910271327,256,20161123,511,2
26183,26808,0.000053245914291709354,257,20161125,513,2
28625,26152,0.00005192438538270487,258,20161127,515,2
28725,26382,0.00005232450078273082,259,20161129,517,2
30887,30463,0.000060524490534459174,260,20161201,519,2
33227,32096,0.00006397505774096976,261,20161203,521,2
37904,34274,0.00006803429113507981,262,20161205,523,2
37705,35129,0.00006979411830924738,263,20161207,525,2
31897,32370,0.00006426497952663662,264,20161209,527,2
30859,29099,0.00005774950030747272,265,20161211,529,2
33962,32568,0.00006467924683159581,266,20161213,531,2
29974,31219,0.0000619502390357641,267,20161215,533,2
30702,31717,0.0000628996564619981,268,20161217,535,2
29773,27946,0.000055448799384502496,269,20161219,537,2
28430,28534,0.00005667058683740166,270,20161221,539,2
27084,29323,0.00005823766002922626,271,20161223,541,2
30728,31085,0.00006168507022241403,272,20161225,543,2
33116,30387,0.000060344969830111764,273,20161227,545,2
33601,31438,0.00006220903434880875,274,20161229,547,2
40063,40428,0.00008047459308244873,275,20161231,549,2
