views,views_adjusted,share,bin,timestamp,timestamp_index,count
40943,37841,0.000050103776359180913,168,20161115,503,3
42738,42144,0.000055766148803073,169,20161118,506,3
47258,44210,0.00005861683543534933,170,20161121,509,3
39638,40607,0.00005376556773312312,171,20161124,512,3
42334,38489,0.00005093951279639752,172,20161127,515,3
45903,44508,0.0000588863388351905,173,20161130,518,3
50611,47732,0.00006331926619557504,174,20161203,521,3
58225,53767,0.00007122861898064542,175,20161206,524,3
47418,47324,0.00006258383611531494,176,20161209,527,3
49300,46713,0.0000617711669503638,177,20161212,530,3
44654,47411,0.00006270710501551603,178,20161215,533,3
45795,43471,0.000057474207058065564,179,20161218,536,3
41639,42940,0.00005684221335188767,180,20161221,539,3
44603,46002,0.00006090495987541835,181,20161224,542,3
49230,44794,0.000059285869368987965,182,20161227,545,3
57550,57459,0.00007608816071683208,183,20161230,548,3
55080,48667,0.00006438848019388255,184,20170102,551,3
51738,47544,0.00006292656447668118,185,20170105,554,3
52255,45393,0.0000600386880320844,186,20170108,557,3
46074,42007,0.00005562171944097113,187,20170111,560,3
48092,42364,0.000056000086550246055,188,20170114,563,3
46205,40785,0.000054007953173429596,189,20170117,566,3
46824,42482,0.000056301806125122596,190,20170120,569,3
45441,39522,0.000052311502501160624,191,20170123,572,3
46777,42657,0.000056397068328547704,192,20170126,575,3
46128,39740,0.000052635819627603425,193,20170129,578,3
597533,550162,0.0007319989477535798,194,20170201,581,3
165358,149409,0.0001957633931068773,195,20170204,584,3
89517,80025,0.00010597128322531255,196,20170207,587,3
99867,93028,0.00012371233709751843,197,20170210,590,3
543138,473822,0.0006431755140311528,198,20170213,593,3
115118,111111,0.00014712089508813674,199,20170216,596,3
98736,87141,0.00011534660262724597,200,20170219,599,3
78345,73651,0.00009739342124911726,201,20170222,602,3
67704,60466,0.00007923672136109783,202,20170225,605,3
60246,55101,0.0000728963678018072,203,20170228,608,3
55152,53087,0.00007020087859469704,204,20170303,611,3
57665,52103,0.0000689275284884952,205,20170306,614,3
51711,50328,0.00006655075767704932,206,20170309,617,3
55036,50068,0.00006627840841812379,207,20170312,620,3
55553,53224,0.00007049395088416549,208,20170315,623,3
56315,52140,0.00006903979529933012,209,20170318,626,3
49432,45900,0.00006076182597719375,210,20170321,629,3
48509,49207,0.00006509449865617815,211,20170324,632,3
44987,42856,0.00005674114714026315,212,20170327,635,3
43674,45546,0.00006014368507315578,213,20170330,638,3
67659,64848,0.00008604221735872047,214,20170402,641,3
59869,59963,0.00007956669193492905,215,20170405,644,3
49609,50274,0.00006632094748830932,216,20170408,647,3
43308,43361,0.00005741018640438499,217,20170411,650,3
45067,46684,0.00006177951289800694,218,20170414,653,3
45427,42465,0.000056244664088206164,219,20170417,656,3
45573,46270,0.00006116276992440712,220,20170420,659,3
49653,47032,0.00006222625649581719,221,20170423,662,3
48384,48487,0.00006420929546440793,222,20170426,665,3
62072,61351,0.00008148701236873523,223,20170429,668,3
49957,48427,0.0000641331465589326,224,20170502,671,3
49388,50458,0.00006671497238799431,225,20170505,674,3
45996,43843,0.00005804698649894939,226,20170508,677,3
43418,45594,0.000060283796587147365,227,20170511,680,3
42946,41922,0.00005544018805762065,228,20170514,683,3
46054,45963,0.000060849764115137605,229,20170517,686,3
59664,57642,0.00007659253560424826,230,20170520,689,3
48536,48182,0.00006393206252578897,231,20170523,692,3
48623,53346,0.00007050082362413568,232,20170526,695,3
45556,42780,0.00005642337904965083,233,20170529,698,3
44551,47988,0.00006341976895083902,234,20170601,701,3
45692,45725,0.0000604614717197672,235,20170604,704,3
44280,45508,0.000060285355830575586,236,20170607,707,3
43030,44979,0.0000594205100580081,237,20170610,710,3
51247,53661,0.00007082644349791067,238,20170613,713,3
119206,130517,0.00017482104978073755,239,20170616,716,3
117648,120691,0.00015988311528830905,240,20170619,719,3
91825,103213,0.00013558795026128104,241,20170622,722,3
69874,75247,0.00009969162694956044,242,20170625,725,3
80147,89231,0.00011655012993964537,243,20170628,728,3
108442,121505,0.0001591855080491613,244,20170701,731,3
67867,72504,0.00009599702165516676,245,20170704,734,3
67198,73854,0.00009765066548177232,246,20170707,737,3
60091,61785,0.00008171531975536699,247,20170710,740,3
163391,181381,0.00023796105462249196,248,20170713,743,3
69088,72007,0.0000953166772572093,249,20170716,746,3
56043,59676,0.00007900243111610167,250,20170719,749,3
50354,52879,0.00006983810254893333,251,20170722,752,3
43502,45828,0.00006064441424844625,252,20170725,755,3
44075,49157,0.00006497937858227758,253,20170728,758,3
47454,50257,0.00006649807231891957,254,20170731,761,3
41999,47584,0.00006287133235653906,255,20170803,764,3
40950,43549,0.000057612008419119246,256,20170806,767,3
37261,40215,0.00005321368027649372,257,20170809,770,3
36613,40273,0.000053144196640953505,258,20170812,773,3
33488,35810,0.00004740543002106412,259,20170815,776,3
37321,41223,0.00005454222780254089,260,20170818,779,3
40280,42387,0.000056101118349331505,261,20170821,782,3
39055,43874,0.0000580041691415533,262,20170824,785,3
42846,45546,0.000060310762330119126,263,20170827,788,3
46744,51818,0.0000684929514673502,264,20170830,791,3
90484,94871,0.00012882103026980857,265,20170902,794,3
65598,67381,0.00008987362365292268,266,20170905,797,3
42728,47397,0.00006267354521831088,267,20170908,800,3
36583,38533,0.000051006713905988036,268,20170911,803,3
38927,42907,0.0000566738428395713,269,20170914,806,3
37988,38413,0.00005076609305863722,270,20170917,809,3
36839,38848,0.00005134662263857664,271,20170920,812,3
37279,39620,0.00005227497731271033,272,20170923,815,3
34561,35852,0.000047454466408996,273,20170926,818,3
48349,54489,0.00007234457832935536,274,20170929,821,3
37790,38287,0.0000507142583939992,275,20171002,824,3
36794,39750,0.00005257735046506534,276,20171005,827,3
36579,36418,0.00004814702617857231,277,20171008,830,3
36920,38166,0.00005053237395750819,278,20171011,833,3
35011,36239,0.00004787108384801847,279,20171014,836,3
37485,38623,0.00005110993489708255,280,20171017,839,3
40125,42586,0.000056395500575957236,281,20171020,842,3
35567,34774,0.000046041386697907204,282,20171023,845,3
34042,36490,0.00004825529632212114,283,20171026,848,3
33187,33057,0.000043752704608827004,284,20171029,851,3
51713,52709,0.00007009849303896331,285,20171101,854,3
44540,45092,0.000059335594226406355,286,20171104,857,3
38244,37924,0.000050197128141236006,287,20171107,860,3
49975,52169,0.00006930088989095903,288,20171110,863,3
44963,43497,0.000057653056237518106,289,20171113,866,3
40730,42774,0.000056534725527252735,290,20171116,869,3
45813,44434,0.00005877793917180861,291,20171119,872,3
40491,43135,0.00005708270586670424,292,20171122,875,3
46283,46236,0.00006079621403166138,293,20171125,878,3
57972,57755,0.00007584734930450701,294,20171128,881,3
61275,65874,0.00008705500463380541,295,20171201,884,3
57865,56587,0.00007494110062055427,296,20171204,887,3
46801,48195,0.00006373333357700371,297,20171207,890,3
46658,45749,0.00006047783650353396,298,20171210,893,3
43380,45417,0.00006015180493540068,299,20171213,896,3
42982,45484,0.00006016120145079783,300,20171216,899,3
39227,42199,0.000055868960925231355,301,20171219,902,3
37615,43631,0.00005776631315039576,302,20171222,905,3
39464,41535,0.00005503119430922342,303,20171225,908,3
44896,45771,0.000060558116148152137,304,20171228,911,3
46865,46380,0.00006107888398274058,305,20171231,914,3
45100,43015,0.0000569026503817472,306,20180103,917,3
47025,42557,0.00005624551812029294,307,20180106,920,3
40381,37791,0.000050020904764365633,308,20180109,923,3
42853,40551,0.00005361979419028047,309,20180112,926,3
44260,39506,0.00005218739227617562,310,20180115,929,3
45304,43471,0.00005724975377450063,311,20180118,932,3
42592,38635,0.00005114154663386333,312,20180121,935,3
39942,38115,0.000050427910973791786,313,20180124,938,3
94064,85634,0.00011588515669600252,314,20180127,941,3
66270,62899,0.00008352931010657196,315,20180130,944,3
51215,50440,0.0000667109226523747,316,20180202,947,3
55191,50994,0.00006761671820962584,317,20180205,950,3
43149,42785,0.00005664780912139927,318,20180208,953,3
46665,43491,0.00005753993790184846,319,20180211,956,3
38871,38746,0.00005129747697890618,320,20180214,959,3
40666,38693,0.000051253649508198193,321,20180217,962,3
44085,41735,0.000055274000234200774,322,20180220,965,3
38289,37313,0.000049314803462186935,323,20180223,968,3
37696,34779,0.00004602053518661864,324,20180226,971,3
41158,41169,0.00005439880905968588,325,20180301,974,3
41960,38261,0.00005059890002453118,326,20180304,977,3
40037,39210,0.000051855737821782875,327,20180307,980,3
46715,44426,0.00005925216387247232,328,20180310,983,3
49527,46572,0.00006168286649475679,329,20180313,986,3
40840,40692,0.000053872455876404126,330,20180316,989,3
49013,46674,0.00006180071798203725,331,20180319,992,3
42235,42922,0.000056810058059973495,332,20180322,995,3
44192,42502,0.00005624859281465212,333,20180325,998,3
46671,47207,0.00006258010688796499,334,20180328,1001,3
38264,37851,0.00004999173230240515,335,20180331,1004,3
46346,44920,0.00005936769982070803,336,20180403,1007,3
52057,51731,0.0000684041712487028,337,20180406,1010,3
43668,41003,0.000054310821728229996,338,20180409,1013,3
42837,43667,0.00005766682047491955,339,20180412,1016,3
174164,162165,0.00021528728290835542,340,20180415,1019,3
75771,76673,0.00010156621671634758,341,20180418,1022,3
77568,77395,0.00010252700531091024,342,20180421,1025,3
54678,52996,0.00007018438817868632,343,20180424,1028,3
58642,60924,0.00008097801289666754,344,20180427,1031,3
46786,46384,0.00006143415819241373,345,20180430,1034,3
43322,45711,0.00006050210873492833,346,20180503,1037,3
47394,46924,0.00006210376280283241,347,20180506,1040,3
41372,42311,0.000056021210086194505,348,20180509,1043,3
44587,45027,0.00005945876848855217,349,20180512,1046,3
37994,37606,0.000049788575593171106,350,20180515,1049,3
36256,35553,0.0000470055848419736,351,20180518,1052,3
38495,36845,0.000048845991158115533,352,20180521,1055,3
36759,39192,0.00005185171101273002,353,20180524,1058,3
37778,37032,0.00004898478704683313,354,20180527,1061,3
36257,37681,0.00004980835371470872,355,20180530,1064,3
40004,41557,0.00005481538502660646,356,20180602,1067,3
53161,53992,0.00007136198992317584,357,20180605,1070,3
48452,49900,0.00006615263155617522,358,20180608,1073,3
41998,42164,0.000055864531944536656,359,20180611,1076,3
59427,65269,0.00008564032189439741,360,20180614,1079,3
149531,150858,0.00019897549952935484,361,20180617,1082,3
72906,77142,0.00010225845855274734,362,20180620,1085,3
65255,67807,0.00008967072520816652,363,20180623,1088,3
48163,50451,0.00006681722728276008,364,20180626,1091,3
51551,55552,0.00007347261516461864,365,20180629,1094,3
49032,50054,0.00006622802334370875,366,20180702,1097,3
46137,48078,0.00006364899212454881,367,20180705,1100,3
