views,views_adjusted,share,bin,timestamp,timestamp_index,count
41232,42045,0.00008354172771927411,536,20180606,1071,2
30296,31618,0.0000628048155049152,537,20180608,1073,2
33426,33202,0.00006583399095928309,538,20180610,1075,2
26728,27244,0.00005409483030189842,539,20180612,1077,2
29735,31797,0.00006319007289161386,540,20180614,1079,2
97405,103009,0.0002078933390316804,541,20180616,1081,2
81818,81321,0.0001615933246381807,542,20180618,1083,2
51353,53799,0.00010687820179853246,543,20180620,1085,2
43071,46616,0.00009257210288623121,544,20180622,1087,2
43737,44534,0.00008837099100959278,545,20180624,1089,2
32988,34365,0.00006825721538544451,546,20180626,1091,2
31807,34451,0.00006832060115805385,547,20180628,1093,2
34919,37187,0.00007372974122332512,548,20180630,1095,2
32605,33037,0.00006556511060493313,549,20180702,1097,2
31490,32636,0.00006481077890065396,550,20180704,1099,2
31074,32459,0.00006446225811024628,551,20180706,1101,2
